demand_key,status,price
1032306|2026-12-01,FORMULA_NOT_FOUND,
1032308|2026-12-01,FORMULA_NOT_FOUND,
1032318|2026-12-01,FORMULA_NOT_FOUND,
1032325|2026-12-01,COMPONENT_ERROR,
1032339|2026-12-01,SPOT_NOT_CALCULATED,
1032389|2026-12-01,FORMULA_NOT_FOUND,
1032402|2026-12-01,FORMULA_NOT_FOUND,
1032410|2026-12-01,FORMULA_NOT_FOUND,
1032418|2026-12-01,FORMULA_NOT_FOUND,
1032457|2026-12-01,FORMULA_NOT_FOUND,
1032474|2026-12-01,FORMULA_NOT_FOUND,
1032555|2026-12-01,FORMULA_NOT_FOUND,
1032566|2026-12-01,COMPONENT_ERROR,
1032589|2026-12-01,SPOT_NOT_CALCULATED,
1032613|2026-12-01,FORMULA_NOT_FOUND,
1032653|2026-12-01,SPOT_NOT_CALCULATED,
1032666|2026-12-01,FORMULA_NOT_FOUND,
1032679|2026-12-01,FORMULA_NOT_FOUND,
1032713|2026-12-01,FORMULA_NOT_FOUND,
1032831|2026-12-01,FORMULA_NOT_FOUND,
1032843|2026-12-01,FORMULA_NOT_FOUND,
1032906|2026-12-01,FORMULA_NOT_FOUND,
1032915|2026-12-01,COMPONENT_ERROR,
1033075|2026-12-01,FORMULA_NOT_FOUND,
1033203|2026-12-01,FORMULA_NOT_FOUND,
1033229|2026-12-01,FORMULA_NOT_FOUND,
1033243|2026-12-01,FORMULA_NOT_FOUND,
1033269|2026-12-01,FORMULA_NOT_FOUND,
1033294|2026-12-01,FORMULA_NOT_FOUND,
1033307|2026-12-01,FORMULA_NOT_FOUND,
1033352|2026-12-01,FORMULA_NOT_FOUND,
1033357|2026-12-01,SPOT_NOT_CALCULATED,
1033362|2026-12-01,FORMULA_NOT_FOUND,
1033369|2026-12-01,FORMULA_NOT_FOUND,
1033371|2026-12-01,FORMULA_NOT_FOUND,
1033381|2026-12-01,FORMULA_NOT_FOUND,
1033446|2026-12-01,CALCULATED,86609.5725
1033455|2026-12-01,FORMULA_NOT_FOUND,
1033466|2026-12-01,SPOT_NOT_CALCULATED,
1033478|2026-12-01,SPOT_NOT_CALCULATED,
1033510|2026-12-01,FORMULA_NOT_FOUND,
1033558|2026-12-01,FORMULA_NOT_FOUND,
1033573|2026-12-01,COMPONENT_ERROR,
1033604|2026-12-01,COMPONENT_ERROR,
1033621|2026-12-01,FORMULA_NOT_FOUND,
1033634|2026-12-01,FORMULA_NOT_FOUND,
1033636|2026-12-01,SPOT_NOT_CALCULATED,
1033637|2026-12-01,FORMULA_NOT_FOUND,
1033657|2026-12-01,SPOT_NOT_CALCULATED,
1033668|2026-12-01,FORMULA_NOT_FOUND,
1033673|2026-12-01,FORMULA_NOT_FOUND,
1033693|2026-12-01,COMPONENT_ERROR,
1033755|2026-12-01,CALCULATED,19983.7500016352
1033847|2026-12-01,COMPONENT_ERROR,
1033901|2026-12-01,CALCULATED_WITH_EXPIRED_FORMULA,125977.56
1033914|2026-12-01,CALCULATED,98399.45502
1033975|2026-12-01,CALCULATED,78530.6479
1033986|2026-12-01,COMPONENT_ERROR,
1034005|2026-12-01,COMPONENT_ERROR,
1034006|2026-12-01,COMPONENT_ERROR,
1034009|2026-12-01,COMPONENT_ERROR,
1034046|2026-12-01,COMPONENT_ERROR,
1034066|2026-12-01,COMPONENT_ERROR,
1034068|2026-12-01,COMPONENT_ERROR,
1034078|2026-12-01,CALCULATED,93920.194
1034150|2026-12-01,COMPONENT_ERROR,
1034179|2026-12-01,COMPONENT_ERROR,
1034187|2026-12-01,COMPONENT_ERROR,
1034200|2026-12-01,COMPONENT_ERROR,
1034211|2026-12-01,CALCULATED,84411.36
1034213|2026-12-01,CALCULATED,84411.36
1034214|2026-12-01,CALCULATED,65994.336
1034215|2026-12-01,CALCULATED,65994.336
1034246|2026-12-01,COMPONENT_ERROR,
1034253|2026-12-01,COMPONENT_ERROR,
1034254|2026-12-01,COMPONENT_ERROR,
1034255|2026-12-01,COMPONENT_ERROR,
1034256|2026-12-01,COMPONENT_ERROR,
1034306|2026-12-01,FORMULA_NOT_FOUND,
1034307|2026-12-01,FORMULA_NOT_FOUND,
1034310|2026-12-01,COMPONENT_ERROR,
1034349|2026-12-01,COMPONENT_ERROR,
1034363|2026-12-01,COMPONENT_ERROR,
1034376|2026-12-01,CALCULATED,29930.0
1034458|2026-12-01,COMPONENT_ERROR,
1034459|2026-12-01,COMPONENT_ERROR,
1034520|2026-12-01,CALCULATED,91797.354
1034703|2026-12-01,COMPONENT_ERROR,
1034758|2026-12-01,COMPONENT_ERROR,
1034849|2026-12-01,COMPONENT_ERROR,
1034854|2026-12-01,COMPONENT_ERROR,
1034859|2026-12-01,COMPONENT_ERROR,
1034868|2026-12-01,CALCULATED,21848.900001562197
1034886|2026-12-01,COMPONENT_ERROR,
1034910|2026-12-01,COMPONENT_ERROR,
1034912|2026-12-01,COMPONENT_ERROR,
1034958|2026-12-01,COMPONENT_ERROR,
1034960|2026-12-01,COMPONENT_ERROR,
1034962|2026-12-01,COMPONENT_ERROR,
1034963|2026-12-01,COMPONENT_ERROR,
1034970|2026-12-01,COMPONENT_ERROR,
1034998|2026-12-01,COMPONENT_ERROR,
1035000|2026-12-01,CALCULATED,25550.0
1035016|2026-12-01,CALCULATED,21316.0000022192
1035018|2026-12-01,CALCULATED,10950.0
1035061|2026-12-01,CALCULATED,108454.64
1035071|2026-12-01,COMPONENT_ERROR,
1035099|2026-12-01,CALCULATED,20516.649968026
1035132|2026-12-01,COMPONENT_ERROR,
1035133|2026-12-01,CALCULATED,80929.1943
1035153|2026-12-01,COMPONENT_ERROR,
1035164|2026-12-01,COMPONENT_ERROR,
1035165|2026-12-01,COMPONENT_ERROR,
1035175|2026-12-01,COMPONENT_ERROR,
1035186|2026-12-01,CALCULATED,95699.24488
1035188|2026-12-01,CALCULATED,95699.24488
1035189|2026-12-01,CALCULATED,95699.24488
1035190|2026-12-01,CALCULATED,95699.24488
1035191|2026-12-01,CALCULATED,98399.45502
1035192|2026-12-01,CALCULATED,98399.45502
1035193|2026-12-01,CALCULATED,98399.45502
1035194|2026-12-01,CALCULATED,98399.45502
1035196|2026-12-01,CALCULATED,94220.1291
1035198|2026-12-01,CALCULATED,96143.29804
1035228|2026-12-01,CALCULATED,8.03
1035233|2026-12-01,SPOT_NOT_CALCULATED,
1035253|2026-12-01,CALCULATED,81226.63863999999
1035254|2026-12-01,CALCULATED,81226.63863999999
1035255|2026-12-01,CALCULATED,81226.63863999999
1035256|2026-12-01,CALCULATED,81226.63863999999
1035281|2026-12-01,COMPONENT_ERROR,
1035374|2026-12-01,CALCULATED,21316.0000022192
1035375|2026-12-01,CALCULATED,21848.900001562197
1035379|2026-12-01,CALCULATED,19983.7500016352
1035433|2026-12-01,CALCULATED,81226.63863999999
1035435|2026-12-01,COMPONENT_ERROR,
1035441|2026-12-01,COMPONENT_ERROR,
1035568|2026-12-01,SPOT_NOT_CALCULATED,
1035574|2026-12-01,CALCULATED_WITH_EXPIRED_FORMULA,150599.0
1035582|2026-12-01,COMPONENT_ERROR,
1035668|2026-12-01,CALCULATED,28758.775769335272
1035675|2026-12-01,COMPONENT_ERROR,
1035676|2026-12-01,COMPONENT_ERROR,
1035722|2026-12-01,CALCULATED_WITH_EXPIRED_FORMULA,6716.0
1035737|2026-12-01,COMPONENT_ERROR,
1035748|2026-12-01,CALCULATED,29930.0
1035774|2026-12-01,COMPONENT_ERROR,
1035787|2026-12-01,CALCULATED,19983.7500016352
1035814|2026-12-01,COMPONENT_ERROR,
1035886|2026-12-01,CALCULATED,21848.900001562197
1035997|2026-12-01,COMPONENT_ERROR,
1036023|2026-12-01,COMPONENT_ERROR,
1036031|2026-12-01,COMPONENT_ERROR,
1036044|2026-12-01,COMPONENT_ERROR,
1036069|2026-12-01,FORMULA_NOT_FOUND,
1036092|2026-12-01,COMPONENT_ERROR,
1036100|2026-12-01,CALCULATED,94220.1291
1036111|2026-12-01,CALCULATED,64877.12210000001
1036117|2026-12-01,COMPONENT_ERROR,
1036135|2026-12-01,COMPONENT_ERROR,
1036149|2026-12-01,COMPONENT_ERROR,
1036161|2026-12-01,CALCULATED,19983.7500016352
1036257|2026-12-01,CALCULATED,97362.26698770492
1036281|2026-12-01,CALCULATED,96143.29804
1036860|2026-12-01,SPOT_NOT_CALCULATED,
1037109|2026-12-01,COMPONENT_ERROR,
1037402|2026-12-01,COMPONENT_ERROR,
1037421|2026-12-01,COMPONENT_ERROR,
1037424|2026-12-01,COMPONENT_ERROR,
1037426|2026-12-01,COMPONENT_ERROR,
1037513|2026-12-01,COMPONENT_ERROR,
1037812|2026-12-01,COMPONENT_ERROR,
1037813|2026-12-01,COMPONENT_ERROR,
1037842|2026-12-01,COMPONENT_ERROR,
1038041|2026-12-01,COMPONENT_ERROR,
1038044|2026-12-01,SPOT_NOT_CALCULATED,
1038058|2026-12-01,COMPONENT_ERROR,
1038060|2026-12-01,COMPONENT_ERROR,
1038063|2026-12-01,COMPONENT_ERROR,
1038101|2026-12-01,CALCULATED,94220.1291
1038102|2026-12-01,COMPONENT_ERROR,
1038103|2026-12-01,CALCULATED,152078.27304513272
1038127|2026-12-01,CALCULATED,75089.87028
1038130|2026-12-01,COMPONENT_ERROR,
1038135|2026-12-01,CALCULATED,78730.14071954289
1038139|2026-12-01,FORMULA_NOT_FOUND,
1038152|2026-12-01,COMPONENT_ERROR,
1038186|2026-12-01,COMPONENT_ERROR,
1038189|2026-12-01,COMPONENT_ERROR,
1038191|2026-12-01,COMPONENT_ERROR,
1038196|2026-12-01,CALCULATED,113051.9751000853
1038207|2026-12-01,COMPONENT_ERROR,
1038214|2026-12-01,COMPONENT_ERROR,
1038220|2026-12-01,CALCULATED,21316.0000022192
1038228|2026-12-01,COMPONENT_ERROR,
1038243|2026-12-01,CALCULATED,20783.099996642
1038253|2026-12-01,COMPONENT_ERROR,
1038262|2026-12-01,CALCULATED,151611.54417603675
1038268|2026-12-01,COMPONENT_ERROR,
1038281|2026-12-01,COMPONENT_ERROR,
1038295|2026-12-01,COMPONENT_ERROR,
1038297|2026-12-01,COMPONENT_ERROR,
1038298|2026-12-01,COMPONENT_ERROR,
1038300|2026-12-01,CALCULATED,113051.9751000853
1038301|2026-12-01,COMPONENT_ERROR,
1038306|2026-12-01,COMPONENT_ERROR,
1038308|2026-12-01,COMPONENT_ERROR,
1038322|2026-12-01,COMPONENT_ERROR,
1038343|2026-12-01,CALCULATED,98399.45502
1038354|2026-12-01,CALCULATED,81226.63863999999
1038384|2026-12-01,COMPONENT_ERROR,
1038417|2026-12-01,COMPONENT_ERROR,
1038435|2026-12-01,COMPONENT_ERROR,
1038436|2026-12-01,CALCULATED,44390.57
1038450|2026-12-01,COMPONENT_ERROR,
1038455|2026-12-01,COMPONENT_ERROR,
1038462|2026-12-01,COMPONENT_ERROR,
1038469|2026-12-01,CALCULATED,19983.7500016352
1038479|2026-12-01,COMPONENT_ERROR,
1038497|2026-12-01,COMPONENT_ERROR,
1038499|2026-12-01,SPOT_NOT_CALCULATED,
1038518|2026-12-01,CALCULATED,81226.63863999999
1038525|2026-12-01,FORMULA_NOT_FOUND,
1038529|2026-12-01,COMPONENT_ERROR,
1038537|2026-12-01,COMPONENT_ERROR,
1038560|2026-12-01,COMPONENT_ERROR,
1038565|2026-12-01,CALCULATED,80929.1943
1038572|2026-12-01,CALCULATED,96143.29804
1038573|2026-12-01,COMPONENT_ERROR,
1038575|2026-12-01,COMPONENT_ERROR,
1038577|2026-12-01,CALCULATED,8.03
1038587|2026-12-01,CALCULATED,59087.952
1038604|2026-12-01,COMPONENT_ERROR,
1038605|2026-12-01,CALCULATED,87049.215
1038614|2026-12-01,COMPONENT_ERROR,
1038624|2026-12-01,CALCULATED,95699.24488
1038629|2026-12-01,COMPONENT_ERROR,
1038650|2026-12-01,COMPONENT_ERROR,
1038664|2026-12-01,COMPONENT_ERROR,
1038669|2026-12-01,FORMULA_NOT_FOUND,
1039005|2026-12-01,COMPONENT_ERROR,
1039563|2026-12-01,FORMULA_NOT_FOUND,
1039590|2026-12-01,FORMULA_NOT_FOUND,
1039683|2026-12-01,FORMULA_NOT_FOUND,
1039804|2026-12-01,COMPONENT_ERROR,
1039824|2026-12-01,COMPONENT_ERROR,
1039825|2026-12-01,COMPONENT_ERROR,
1041150|2026-12-01,CALCULATED,43627.18246783854
1041162|2026-12-01,FORMULA_NOT_FOUND,
1023422|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,998.421
1023511|2027-01-01,FORMULA_NOT_FOUND,
1023520|2027-01-01,FORMULA_NOT_FOUND,
1023544|2027-01-01,FORMULA_NOT_FOUND,
1023567|2027-01-01,FORMULA_NOT_FOUND,
1023594|2027-01-01,FORMULA_NOT_FOUND,
1023852|2027-01-01,FORMULA_NOT_FOUND,
1023901|2027-01-01,FORMULA_NOT_FOUND,
1023904|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,99440.6
1023994|2027-01-01,FORMULA_NOT_FOUND,
1024026|2027-01-01,COMPONENT_ERROR,
1024033|2027-01-01,FORMULA_NOT_FOUND,
1024034|2027-01-01,FORMULA_NOT_FOUND,
1024133|2027-01-01,FORMULA_NOT_FOUND,
1024218|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,102200.0
1024237|2027-01-01,COMPONENT_ERROR,
1024271|2027-01-01,FORMULA_NOT_FOUND,
1024316|2027-01-01,COMPONENT_ERROR,
1024317|2027-01-01,COMPONENT_ERROR,
1024318|2027-01-01,COMPONENT_ERROR,
1024319|2027-01-01,COMPONENT_ERROR,
1024323|2027-01-01,SPOT_NOT_CALCULATED,
1024325|2027-01-01,SPOT_NOT_CALCULATED,
1024350|2027-01-01,FORMULA_NOT_FOUND,
1024382|2027-01-01,SPOT_NOT_CALCULATED,
1024432|2027-01-01,SPOT_NOT_CALCULATED,
1024487|2027-01-01,SPOT_NOT_CALCULATED,
1024496|2027-01-01,COMPONENT_ERROR,
1024518|2027-01-01,FORMULA_NOT_FOUND,
1024531|2027-01-01,COMPONENT_ERROR,
1024534|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,113320.19355505003
1024540|2027-01-01,FORMULA_NOT_FOUND,
1024566|2027-01-01,COMPONENT_ERROR,
1024567|2027-01-01,COMPONENT_ERROR,
1024568|2027-01-01,FORMULA_NOT_FOUND,
1024573|2027-01-01,FORMULA_NOT_FOUND,
1024625|2027-01-01,FORMULA_NOT_FOUND,
1024668|2027-01-01,FORMULA_NOT_FOUND,
1024669|2027-01-01,FORMULA_NOT_FOUND,
1024684|2027-01-01,FORMULA_NOT_FOUND,
1024686|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,998.421
1024700|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,998.421
1024701|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,998.421
1024704|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,998.421
1024706|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,998.421
1024718|2027-01-01,FORMULA_NOT_FOUND,
1024822|2027-01-01,FORMULA_NOT_FOUND,
1024856|2027-01-01,FORMULA_NOT_FOUND,
1024945|2027-01-01,FORMULA_NOT_FOUND,
1025109|2027-01-01,SPOT_NOT_CALCULATED,
1025129|2027-01-01,FORMULA_NOT_FOUND,
1025145|2027-01-01,SPOT_NOT_CALCULATED,
1025449|2027-01-01,FORMULA_NOT_FOUND,
1025472|2027-01-01,SPOT_NOT_CALCULATED,
1025488|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,998.421
1025736|2027-01-01,CALCULATED,123370.0
1025820|2027-01-01,FORMULA_NOT_FOUND,
1025885|2027-01-01,FORMULA_NOT_FOUND,
1025894|2027-01-01,FORMULA_NOT_FOUND,
1025907|2027-01-01,FORMULA_NOT_FOUND,
1025942|2027-01-01,COMPONENT_ERROR,
1025943|2027-01-01,COMPONENT_ERROR,
1025993|2027-01-01,SPOT_NOT_CALCULATED,
1026048|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,104390.0
1026207|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,100964.11
1026257|2027-01-01,FORMULA_NOT_FOUND,
1026477|2027-01-01,SPOT_NOT_CALCULATED,
1026488|2027-01-01,FORMULA_NOT_FOUND,
1026777|2027-01-01,SPOT_NOT_CALCULATED,
1026880|2027-01-01,FORMULA_NOT_FOUND,
1026907|2027-01-01,SPOT_NOT_CALCULATED,
1027128|2027-01-01,SPOT_NOT_CALCULATED,
1027239|2027-01-01,SPOT_NOT_CALCULATED,
1027247|2027-01-01,SPOT_NOT_CALCULATED,
1027261|2027-01-01,SPOT_NOT_CALCULATED,
1027264|2027-01-01,SPOT_NOT_CALCULATED,
1027355|2027-01-01,COMPONENT_ERROR,
1027356|2027-01-01,FORMULA_NOT_FOUND,
1027363|2027-01-01,COMPONENT_ERROR,
1027393|2027-01-01,SPOT_NOT_CALCULATED,
1027442|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,998.421
1028420|2027-01-01,COMPONENT_ERROR,
1028421|2027-01-01,COMPONENT_ERROR,
1028422|2027-01-01,COMPONENT_ERROR,
1028494|2027-01-01,SPOT_NOT_CALCULATED,
1032223|2027-01-01,FORMULA_NOT_FOUND,
1032258|2027-01-01,COMPONENT_ERROR,
1032262|2027-01-01,FORMULA_NOT_FOUND,
1032306|2027-01-01,FORMULA_NOT_FOUND,
1032308|2027-01-01,FORMULA_NOT_FOUND,
1032325|2027-01-01,COMPONENT_ERROR,
1032334|2027-01-01,FORMULA_NOT_FOUND,
1032345|2027-01-01,FORMULA_NOT_FOUND,
1032363|2027-01-01,FORMULA_NOT_FOUND,
1032402|2027-01-01,FORMULA_NOT_FOUND,
1032410|2027-01-01,FORMULA_NOT_FOUND,
1032418|2027-01-01,FORMULA_NOT_FOUND,
1032531|2027-01-01,SPOT_NOT_CALCULATED,
1032552|2027-01-01,FORMULA_NOT_FOUND,
1032555|2027-01-01,FORMULA_NOT_FOUND,
1032566|2027-01-01,COMPONENT_ERROR,
1032599|2027-01-01,SPOT_NOT_CALCULATED,
1032666|2027-01-01,FORMULA_NOT_FOUND,
1032676|2027-01-01,SPOT_NOT_CALCULATED,
1032713|2027-01-01,FORMULA_NOT_FOUND,
1032795|2027-01-01,FORMULA_NOT_FOUND,
1032831|2027-01-01,FORMULA_NOT_FOUND,
1032840|2027-01-01,FORMULA_NOT_FOUND,
1032885|2027-01-01,FORMULA_NOT_FOUND,
1032905|2027-01-01,FORMULA_NOT_FOUND,
1032915|2027-01-01,COMPONENT_ERROR,
1032919|2027-01-01,FORMULA_NOT_FOUND,
1032935|2027-01-01,FORMULA_NOT_FOUND,
1033041|2027-01-01,FORMULA_NOT_FOUND,
1033075|2027-01-01,FORMULA_NOT_FOUND,
1033180|2027-01-01,FORMULA_NOT_FOUND,
1033203|2027-01-01,FORMULA_NOT_FOUND,
1033229|2027-01-01,FORMULA_NOT_FOUND,
1033243|2027-01-01,FORMULA_NOT_FOUND,
1033269|2027-01-01,FORMULA_NOT_FOUND,
1033294|2027-01-01,FORMULA_NOT_FOUND,
1033362|2027-01-01,FORMULA_NOT_FOUND,
1033371|2027-01-01,FORMULA_NOT_FOUND,
1033381|2027-01-01,FORMULA_NOT_FOUND,
1033446|2027-01-01,CALCULATED,86609.5725
1033455|2027-01-01,FORMULA_NOT_FOUND,
1033466|2027-01-01,SPOT_NOT_CALCULATED,
1033510|2027-01-01,FORMULA_NOT_FOUND,
1033518|2027-01-01,FORMULA_NOT_FOUND,
1033558|2027-01-01,FORMULA_NOT_FOUND,
1033573|2027-01-01,COMPONENT_ERROR,
1033600|2027-01-01,FORMULA_NOT_FOUND,
1033604|2027-01-01,COMPONENT_ERROR,
1033636|2027-01-01,SPOT_NOT_CALCULATED,
1033637|2027-01-01,FORMULA_NOT_FOUND,
1033654|2027-01-01,SPOT_NOT_CALCULATED,
1033693|2027-01-01,COMPONENT_ERROR,
1033755|2027-01-01,CALCULATED,19983.7500016352
1033865|2027-01-01,SPOT_NOT_CALCULATED,
1033936|2027-01-01,FORMULA_NOT_FOUND,
1034005|2027-01-01,COMPONENT_ERROR,
1034066|2027-01-01,COMPONENT_ERROR,
1034068|2027-01-01,COMPONENT_ERROR,
1034211|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,84411.36
1034213|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,84411.36
1034214|2027-01-01,CALCULATED,65994.336
1034215|2027-01-01,CALCULATED,65994.336
1034246|2027-01-01,COMPONENT_ERROR,
1034253|2027-01-01,COMPONENT_ERROR,
1034254|2027-01-01,COMPONENT_ERROR,
1034255|2027-01-01,COMPONENT_ERROR,
1034256|2027-01-01,COMPONENT_ERROR,
1034349|2027-01-01,COMPONENT_ERROR,
1034376|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,29930.0
1034868|2027-01-01,CALCULATED,21848.900001562197
1035000|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,25550.0
1035016|2027-01-01,CALCULATED,21316.0000022192
1035061|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,108454.64
1035062|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,118041.0
1035099|2027-01-01,CALCULATED,20516.649968026
1035228|2027-01-01,CALCULATED,8.03
1035253|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035254|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035255|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035256|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035374|2027-01-01,CALCULATED,21316.0000022192
1035375|2027-01-01,CALCULATED,21848.900001562197
1035379|2027-01-01,CALCULATED,19983.7500016352
1035433|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035668|2027-01-01,CALCULATED,28247.110244722717
1035722|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,6716.0
1035787|2027-01-01,CALCULATED,19983.7500016352
1035856|2027-01-01,COMPONENT_ERROR,
1035886|2027-01-01,CALCULATED,21848.900001562197
1036044|2027-01-01,COMPONENT_ERROR,
1036111|2027-01-01,CALCULATED,64877.12210000001
1036135|2027-01-01,COMPONENT_ERROR,
1036161|2027-01-01,CALCULATED,19983.7500016352
1036257|2027-01-01,CALCULATED,97362.26698770492
1037109|2027-01-01,COMPONENT_ERROR,
1037426|2027-01-01,COMPONENT_ERROR,
1037812|2027-01-01,COMPONENT_ERROR,
1037813|2027-01-01,COMPONENT_ERROR,
1037842|2027-01-01,COMPONENT_ERROR,
1038044|2027-01-01,SPOT_NOT_CALCULATED,
1038058|2027-01-01,COMPONENT_ERROR,
1038110|2027-01-01,SPOT_NOT_CALCULATED,
1038135|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,77684.11303072379
1038152|2027-01-01,COMPONENT_ERROR,
1038189|2027-01-01,COMPONENT_ERROR,
1038191|2027-01-01,COMPONENT_ERROR,
1038220|2027-01-01,CALCULATED,21316.0000022192
1038243|2027-01-01,CALCULATED,20783.099996642
1038281|2027-01-01,COMPONENT_ERROR,
1038295|2027-01-01,COMPONENT_ERROR,
1038300|2027-01-01,CALCULATED,111574.74351016992
1038308|2027-01-01,COMPONENT_ERROR,
1038322|2027-01-01,COMPONENT_ERROR,
1038354|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1038358|2027-01-01,SPOT_NOT_CALCULATED,
1038359|2027-01-01,SPOT_NOT_CALCULATED,
1038384|2027-01-01,COMPONENT_ERROR,
1038462|2027-01-01,COMPONENT_ERROR,
1038469|2027-01-01,CALCULATED,19983.7500016352
1038518|2027-01-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1038575|2027-01-01,COMPONENT_ERROR,
1038577|2027-01-01,CALCULATED,8.03
1038587|2027-01-01,CALCULATED,59087.952
1038614|2027-01-01,COMPONENT_ERROR,
1038866|2027-01-01,SPOT_NOT_CALCULATED,
1039005|2027-01-01,COMPONENT_ERROR,
1039563|2027-01-01,FORMULA_NOT_FOUND,
1039824|2027-01-01,COMPONENT_ERROR,
1039825|2027-01-01,COMPONENT_ERROR,
1041150|2027-01-01,CALCULATED,44002.9188194079
1023422|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,1005.502
1023505|2027-02-01,SPOT_NOT_CALCULATED,
1023511|2027-02-01,FORMULA_NOT_FOUND,
1023520|2027-02-01,FORMULA_NOT_FOUND,
1023544|2027-02-01,FORMULA_NOT_FOUND,
1023567|2027-02-01,FORMULA_NOT_FOUND,
1023636|2027-02-01,SPOT_NOT_CALCULATED,
1023753|2027-02-01,FORMULA_NOT_FOUND,
1023876|2027-02-01,FORMULA_NOT_FOUND,
1023904|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,99440.6
1023936|2027-02-01,FORMULA_NOT_FOUND,
1023994|2027-02-01,FORMULA_NOT_FOUND,
1024026|2027-02-01,COMPONENT_ERROR,
1024031|2027-02-01,SPOT_NOT_CALCULATED,
1024033|2027-02-01,FORMULA_NOT_FOUND,
1024034|2027-02-01,FORMULA_NOT_FOUND,
1024050|2027-02-01,SPOT_NOT_CALCULATED,
1024218|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,102200.0
1024233|2027-02-01,FORMULA_NOT_FOUND,
1024237|2027-02-01,COMPONENT_ERROR,
1024271|2027-02-01,FORMULA_NOT_FOUND,
1024316|2027-02-01,COMPONENT_ERROR,
1024317|2027-02-01,COMPONENT_ERROR,
1024318|2027-02-01,COMPONENT_ERROR,
1024319|2027-02-01,COMPONENT_ERROR,
1024328|2027-02-01,SPOT_NOT_CALCULATED,
1024335|2027-02-01,SPOT_NOT_CALCULATED,
1024350|2027-02-01,FORMULA_NOT_FOUND,
1024382|2027-02-01,SPOT_NOT_CALCULATED,
1024433|2027-02-01,SPOT_NOT_CALCULATED,
1024477|2027-02-01,FORMULA_NOT_FOUND,
1024496|2027-02-01,COMPONENT_ERROR,
1024531|2027-02-01,COMPONENT_ERROR,
1024534|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,113961.18336983856
1024540|2027-02-01,FORMULA_NOT_FOUND,
1024566|2027-02-01,COMPONENT_ERROR,
1024567|2027-02-01,COMPONENT_ERROR,
1024568|2027-02-01,FORMULA_NOT_FOUND,
1024573|2027-02-01,FORMULA_NOT_FOUND,
1024625|2027-02-01,FORMULA_NOT_FOUND,
1024668|2027-02-01,FORMULA_NOT_FOUND,
1024669|2027-02-01,FORMULA_NOT_FOUND,
1024686|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,1005.502
1024700|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,1005.502
1024701|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,1005.502
1024704|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,1005.502
1024706|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,1005.502
1024718|2027-02-01,FORMULA_NOT_FOUND,
1024822|2027-02-01,FORMULA_NOT_FOUND,
1024835|2027-02-01,SPOT_NOT_CALCULATED,
1024856|2027-02-01,FORMULA_NOT_FOUND,
1025109|2027-02-01,SPOT_NOT_CALCULATED,
1025129|2027-02-01,FORMULA_NOT_FOUND,
1025145|2027-02-01,SPOT_NOT_CALCULATED,
1025449|2027-02-01,FORMULA_NOT_FOUND,
1025488|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,1005.502
1025736|2027-02-01,CALCULATED,123370.0
1025820|2027-02-01,FORMULA_NOT_FOUND,
1025831|2027-02-01,FORMULA_NOT_FOUND,
1025885|2027-02-01,FORMULA_NOT_FOUND,
