"row_id","period","customer_asv","customer","mtr_nsi_code","mtr_nsi_name","contract","currency","forecast","country","region","market","client_id","client_name"
"1038650","2026-09-01 00:00:00","70440","ООО ""ПКФ НЕФТЕХИМИК""","429178","Фракция бензол-толуольная (бентол) ТУ 2415-020-53505711-2010","Formula","RUB","180","Russian Federation","Perm Territory","RF + CIS","CL-10374","Клиент 374"
"1038664","2026-09-01 00:00:00","11770","АО ""АПГ ВОСТОЧНАЯ ЕВРОПА""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","264","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10022","Клиент 022"
"1039005","2026-09-01 00:00:00","330399","YIFENG CHEMICALS (JIANGMEN) CO., LTD.","495307","Термоэластопласт бутадиен-стирольный СБС Р30-00A/SBS R30-00A, гранулы, б/б 0,5 ТУ 2294-019-00148889-2013","Formula","CNY","200","China","Shanghai","Export","CL-10289","Клиент 289"
"1039519","2026-09-01 00:00:00","343809","АО ""ДСК ""АВТОБАН""","751384","Термоэластопласт бутадиен-стирольный СБС Л30-01A/SBS L30-01A, гранулы, б/б ТУ 2294-018-00148889-2013","Formula","RUB","64.8","Russian Federation","The Kaluga Area","RF","CL-10308","Клиент 308"
"1039563","2026-09-01 00:00:00","333098","GRECA DISTRIBUIDORA DE ASFALTOS LTDA","495295","Термоэластопласт бутадиен-стирольный СБС Л30-01А/SBS L30-01A, гранулы, б/б 0,5 ТУ 2294-018-00148889-2013","Formula","USD","120","Brazil","Brasilia","Export (SR)","CL-10295","Клиент 295"
"1039804","2026-09-01 00:00:00","11526","""УПРАВЛЯЮЩАЯ КОМПАНИЯ БХХ ""ОРГХИМ"", АО","1184558","Фракция изобутиленовая, марка А, ТУ 20.14.11-027-81060768-2022","Formula","RUB","40","Russian Federation","The Voronezh Area","RF","CL-10016","Клиент 016"
"1039824","2026-09-01 00:00:00","15352","ООО ""ТАТНЕФТЬ-АЗС ЦЕНТР""","401079","Фракция изобутан-изобутиленовая (90%) ТТ 03-11","Formula","RUB","3800","Russian Federation","The Samara Area","РФ + СНГ (УВС)","CL-10091","Клиент 091"
"1039825","2026-09-01 00:00:00","15352","ООО ""ТАТНЕФТЬ-АЗС ЦЕНТР""","337647","Фракция изобутан-изобутиленовая ТУ 2411-010-04605527-96","Formula","RUB","2850","Russian Federation","The Samara Area","РФ + СНГ (УВС)","CL-10091","Клиент 091"
"1041150","2026-09-01 00:00:00","148914","ООО ПК ""АВТОПАК""","1005995","Полиэтилен, марка HD 80520 FE ТУ 20.16.10-006-81060768-2018","Formula","RUB","135","Russian Federation","The Chelyabinsk Area","Россия","CL-10083","Клиент 083"
"1041162","2026-09-01 00:00:00","154695","ООО ""УМЕЛЕЦ""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","22.5","Russian Federation","The Penza Area","Россия","CL-10092","Клиент 092"
"1023422","2026-10-01 00:00:00","354065","CHEMCORE COMMODITIES FZCO","226814","Полипропилен, марка PP H030 GP/3, ТУ 2211-006-93911504-2015","Formula","USD","2592.5","Turkey","Ankara","Турция","CL-10328","Клиент 328"
"1023505","2026-10-01 00:00:00","348401","ТЕХНИЧЕСКИЙ КЛИЕНТ СПОТ КИТАЙ/ВЬЕТНАМ","226917","Полипропилен, марка PP H120 GP/3, ТУ 2211-006-93911504-2015","Spot","USD","250","Bangladesh","Bangladesh region","Новые рынки через FE","CL-10317","Клиент 317"
"1023506","2026-10-01 00:00:00","17706","ООО ""ПОЛИМЕР""","1716351","Полиэтилен, марка HD12460 FE, ТУ 20.16.10-006-81060768-2018","Formula","RUB","440","Russian Federation","The Smolensk Area","Россия","CL-10138","Клиент 138"
"1023511","2026-10-01 00:00:00","16968","ООО ""КОНТИ""","226814","Полипропилен, марка PP H030 GP/3, ТУ 2211-006-93911504-2015","Formula","RUB","418","Russian Federation","Altay Territory","Россия","CL-10126","Клиент 126"
"1023520","2026-10-01 00:00:00","110026","ООО ""НОВА РОЛЛ - СТРЕЙЧ""","1382340","Полиэтилен, марка HD12443 FE ТУ 20.16.10-250-00203335-2022","Formula","RUB","968","Russian Federation","The Nizhniy Novgorod","Россия","CL-10008","Клиент 008"
"1023544","2026-10-01 00:00:00","242401","FPS TURKEY AMBALAJ SANAYI VE TICARET ANONIM SIRKETI","1232999","Полипропилен, марка PP H030 GP/7 СТ ТОО 50391885-01-2022","Formula","USD","842","Turkey","Ankara","Турция","CL-10163","Клиент 163"
"1023567","2026-10-01 00:00:00","263433","ООО ""АГРОПРОМУПАК""","1382340","Полиэтилен, марка HD12443 FE ТУ 20.16.10-250-00203335-2022","Formula","RUB","44","Russian Federation","The Voronezh Area","Россия","CL-10171","Клиент 171"
"1023655","2026-10-01 00:00:00","100066","ИП ПЕТРОВЫХ ЕЛЕНА ВЛАДИМИРОВНА","1392438","Полиэтилен 15313-003, высший сорт (ТП) ГОСТ 16337-2022","Formula","RUB","44","Russian Federation","The Kirov Area","Россия","CL-10001","Клиент 001"
"1023888","2026-10-01 00:00:00","35322","ООО ""НПП ""ПОЛИПЛАСТИК""","226814","Полипропилен, марка PP H030 GP/3, ТУ 2211-006-93911504-2015","Formula","RUB","154","Russian Federation","The Saratov Area","Россия","CL-10325","Клиент 325"
"1023904","2026-10-01 00:00:00","6553","ООО ""ДИО ПЛАСТ""","1005972","Полиэтилен, марка HD 03580 SB ТУ 20.16.10-006-81060768-2018","Formula","RUB","88","Russian Federation","The Moscow Area","Россия","CL-10364","Клиент 364"
"1023913","2026-10-01 00:00:00","16968","ООО ""КОНТИ""","189539","Полипропилен, марка PP H030 GP/1 ТУ 2211-112-70353562-2015","Formula","RUB","90","Russian Federation","Altay Territory","Россия","CL-10126","Клиент 126"
"1024026","2026-10-01 00:00:00","12657","ООО ""ПЛАНЕТА-ЦЕНТР""","227402","Полипропилен, марка SIBEX PP H081 CF/2 ТУ 2211-002-14596232-2016","Formula","RUB","22.352","Russian Federation","The Omsk Area","Россия","CL-10039","Клиент 039"
"1024033","2026-10-01 00:00:00","296220","АО ""ТВВД""","1062983","Полипропилен, марка SIBEX PP R003 EX/3, ТУ 20.16.51-007-81060768-2018","Formula","RUB","670.5","Russian Federation","The Moscow Area","Россия","CL-10228","Клиент 228"
"1024218","2026-10-01 00:00:00","6553","ООО ""ДИО ПЛАСТ""","1380972","Полипропилен, марка PP I013 GP/5 ТУ 20.16.51-136-05766801-2015","Formula","RUB","44","Russian Federation","The Kaluga Area","Россия","CL-10364","Клиент 364"
"1024220","2026-10-01 00:00:00","157957","ООО ""ПРИОРИТЕТ ГРУПП""","1380972","Полипропилен, марка PP I013 GP/5 ТУ 20.16.51-136-05766801-2015","Formula","RUB","145.2","Russian Federation","Tatarstan Republic","Россия","CL-10101","Клиент 101"
"1024237","2026-10-01 00:00:00","12657","ООО ""ПЛАНЕТА-ЦЕНТР""","1370836","Полипропилен, марка SIBEX PP R085 CF/5 ТУ 20.16.51-136-05766801-2015","Formula","RUB","204","Russian Federation","The Omsk Area","Россия","CL-10039","Клиент 039"
"1024260","2026-10-01 00:00:00","157957","ООО ""ПРИОРИТЕТ ГРУПП""","1353711","Полиэтилен 15303-003, пленочный, сорт высший, ГОСТ 16337-2022","Formula","RUB","400","Russian Federation","The Tomsk Area","Россия","CL-10101","Клиент 101"
"1024290","2026-10-01 00:00:00","12598","ООО ""БИАКСПЛЕН""","226152","Полипропилен, марка SIBEX PP H031 BF/2 ТУ 2211-002-14596232-2016","Formula","RUB","255","Russian Federation","The Samara Area","Россия","CL-10038","Клиент 038"
"1024316","2026-10-01 00:00:00","12657","ООО ""ПЛАНЕТА-ЦЕНТР""","227402","Полипропилен, марка SIBEX PP H081 CF/2 ТУ 2211-002-14596232-2016","Formula","RUB","22","Russian Federation","The Samara Area","Россия","CL-10039","Клиент 039"
"1024317","2026-10-01 00:00:00","12657","ООО ""ПЛАНЕТА-ЦЕНТР""","226827","Полипропилен, марка SIBEX PP H031 BF/3, ТУ 2211-006-93911504-2015","Formula","RUB","44.704","Russian Federation","The Omsk Area","Россия","CL-10039","Клиент 039"
"1024318","2026-10-01 00:00:00","12657","ООО ""ПЛАНЕТА-ЦЕНТР""","226827","Полипропилен, марка SIBEX PP H031 BF/3, ТУ 2211-006-93911504-2015","Formula","RUB","22.352","Russian Federation","The Samara Area","Россия","CL-10039","Клиент 039"
"1024319","2026-10-01 00:00:00","12657","ООО ""ПЛАНЕТА-ЦЕНТР""","1370836","Полипропилен, марка SIBEX PP R085 CF/5 ТУ 20.16.51-136-05766801-2015","Formula","RUB","67.056","Russian Federation","The Samara Area","Россия","CL-10039","Клиент 039"
"1024323","2026-10-01 00:00:00","350001","ТЕХНИЧЕСКИЙ КЛИЕНТ СПОТ SI","1005972","Полиэтилен, марка HD 03580 SB ТУ 20.16.10-006-81060768-2018","Spot","USD","184.3","Philippines","Bicol","Новые рынки через FE","CL-10319","Клиент 319"
"1024350","2026-10-01 00:00:00","115058","ООО ""ЛД ТАРА""","226814","Полипропилен, марка PP H030 GP/3, ТУ 2211-006-93911504-2015","Formula","RUB","206.25","Russian Federation","The Rostov Area","Россия","CL-10015","Клиент 015"
"1024407","2026-10-01 00:00:00","16068","ООО ""ЦЕНТРОПОЛИМЕР""","1716351","Полиэтилен, марка HD12460 FE, ТУ 20.16.10-006-81060768-2018","Formula","RUB","300","Russian Federation","The Moscow Area","Россия","CL-10107","Клиент 107"
"1024418","2026-10-01 00:00:00","65679","ИП ПЕРЕВОЗЩИКОВА СВЕТЛАНА ИГОРЕВНА","1005969","Полиэтилен, марка HD 10500 FE ТУ 20.16.10-006-81060768-2018","Formula","RUB","22","Russian Federation","The Kirov Area","Россия","CL-10365","Клиент 365"
"1024432","2026-10-01 00:00:00","139258","ООО ""ЭКО-ПЛАСТ ДВ""","1005995","Полиэтилен, марка HD 80520 FE ТУ 20.16.10-006-81060768-2018","Spot","RUB","52.25","Russian Federation","Primorye Territory","Россия","CL-10064","Клиент 064"
"1024433","2026-10-01 00:00:00","139258","ООО ""ЭКО-ПЛАСТ ДВ""","189539","Полипропилен, марка PP H030 GP/1 ТУ 2211-112-70353562-2015","Spot","RUB","11","Russian Federation","Primorye Territory","Россия","CL-10064","Клиент 064"
"1024485","2026-10-01 00:00:00","137966","ООО ""ПРИМОРСКОЕ СЕТЕВЯЗАЛЬНОЕ ПРОИЗВОДСТВО""","189539","Полипропилен, марка PP H030 GP/1 ТУ 2211-112-70353562-2015","Spot","RUB","45","Russian Federation","Primorye Territory","Россия","CL-10063","Клиент 063"
"1024496","2026-10-01 00:00:00","66829","ОАО ""СветлогорскХимволокно""","226814","Полипропилен, марка PP H030 GP/3, ТУ 2211-006-93911504-2015","Formula","RUB","360","Belarus","Minskaya oblast","Belarus","CL-10367","Клиент 367"
"1024531","2026-10-01 00:00:00","141688","ООО ""ДАНАФЛЕКС-АЛАБУГА""","1370836","Полипропилен, марка SIBEX PP R085 CF/5 ТУ 20.16.51-136-05766801-2015","Formula","RUB","66","Russian Federation","Tatarstan Republic","Россия","CL-10068","Клиент 068"
"1024534","2026-10-01 00:00:00","49300","ООО ""ДАНАФЛЕКС-НАНО""","1370836","Полипропилен, марка SIBEX PP R085 CF/5 ТУ 20.16.51-136-05766801-2015","Formula","RUB","280","Russian Federation","Tatarstan Republic","Россия","CL-10342","Клиент 342"
"1024540","2026-10-01 00:00:00","268959","ООО ""ФЛЕКС ФИЛМС РУС""","1062976","Полипропилен, марка SIBEX PP H031 BF/3 ТУ 20.16.51-007-81060768-2018","Formula","RUB","44.704","Russian Federation","The Moscow Area","Россия","CL-10184","Клиент 184"
"1024566","2026-10-01 00:00:00","268959","ООО ""ФЛЕКС ФИЛМС РУС""","227402","Полипропилен, марка SIBEX PP H081 CF/2 ТУ 2211-002-14596232-2016","Formula","RUB","520","Russian Federation","The Moscow Area","Россия","CL-10184","Клиент 184"
"1024567","2026-10-01 00:00:00","268959","ООО ""ФЛЕКС ФИЛМС РУС""","1370836","Полипропилен, марка SIBEX PP R085 CF/5 ТУ 20.16.51-136-05766801-2015","Formula","RUB","67.056","Russian Federation","The Moscow Area","Россия","CL-10184","Клиент 184"
"1024568","2026-10-01 00:00:00","17074","ООО ПКФ ""СИЛУЭТ""","1006121","Полипропилен, марка PP H030 GP/3, ТУ 20.16.51-007-81060768-2018","Formula","RUB","135","Russian Federation","Krasnoyarsk Territor","Россия","CL-10128","Клиент 128"
"1024611","2026-10-01 00:00:00","273088","Nanhai Nanxin Non-woven Co., Ltd","1062986","Полипропилен, марка SIBEX PP H350 FF/3 ТУ 20.16.51-007-81060768-2018","Formula","USD","450","China","Beijing","Китай","CL-10193","Клиент 193"
"1024668","2026-10-01 00:00:00","81586","ABDIOGULLARI PLASTIK VE AMBALAJ SANAYI A.S.","1232999","Полипропилен, марка PP H030 GP/7 СТ ТОО 50391885-01-2022","Formula","USD","990","Turkey","Ankara","Турция","CL-10387","Клиент 387"
"1024669","2026-10-01 00:00:00","264242","GULSAN SENTETIK DOKUMA SAN VE TIC AS","1232999","Полипропилен, марка PP H030 GP/7 СТ ТОО 50391885-01-2022","Formula","USD","200","Turkey","Ankara","Турция","CL-10172","Клиент 172"
"1024673","2026-10-01 00:00:00","354065","CHEMCORE COMMODITIES FZCO","1062976","Полипропилен, марка SIBEX PP H031 BF/3 ТУ 20.16.51-007-81060768-2018","Formula","USD","100","Turkey","Ankara","Турция","CL-10328","Клиент 328"
"1024686","2026-10-01 00:00:00","354065","CHEMCORE COMMODITIES FZCO","226953","Полипропилен, марка SIBEX PP H253 FF/3, ТУ 2211-006-93911504-2015","Formula","USD","2859","Turkey","Ankara","Турция","CL-10328","Клиент 328"
"1024700","2026-10-01 00:00:00","354065","CHEMCORE COMMODITIES FZCO","226847","Полипропилен, марка PP H040 GP/3, ТУ 2211-006-93911504-2015","Formula","USD","454.5","Turkey","Ankara","Турция","CL-10328","Клиент 328"
"1024701","2026-10-01 00:00:00","354065","CHEMCORE COMMODITIES FZCO","226867","Полипропилен, марка PP H060 GP/3, ТУ 2211-006-93911504-2015","Formula","USD","396","Turkey","Ankara","Турция","CL-10328","Клиент 328"
"1024704","2026-10-01 00:00:00","354065","CHEMCORE COMMODITIES FZCO","226955","Полипропилен, марка SIBEX PP H263 FF/3, ТУ 2211-006-93911504-2015","Formula","USD","2100","Turkey","Ankara","Турция","CL-10328","Клиент 328"
